list_id|option_id|title|notes|CVX|Manufacturer|MVX|MVX-status|CDC_status|Updated-on
lists|cvx_mvx|CVX-MVX Validation|Source - https://www2.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=tradename#prod
cvx_mvx|310-PFR|Pfizer-BioNTech COVID-19 Vaccine (US Only)|COVID-19, mRNA, LNP-S, PF, tris-sucrose, 10 mcg/0.3 mL|310|Pfizer, Inc|PFR|Active|Inactive|2025/09/09|
cvx_mvx|33-MSD|PNEUMOVAX 23|pneumococcal polysaccharide PPV23|33|Merck and Co., Inc.|MSD|Active|Active|2010/05/28|
cvx_mvx|220-VBI|PREHEVBRIO Hepatitis B Vaccine (Recombinant)|HepB recombinant, 3-antigen, Al(OH)3|220|VBI Vaccines, Inc|VBI|Inactive|Inactive|2024/12/10|
cvx_mvx|133-PFR|PREVNAR 13|Pneumococcal conjugate PCV 13|133|Pfizer, Inc|PFR|Active|Active|2010/05/28|
cvx_mvx|133-WAL|PREVNAR 13|Pneumococcal conjugate PCV 13|133|Wyeth|WAL|Active|Inactive|2010/05/28|
cvx_mvx|216-PFR|PREVNAR 20|Pneumococcal conjugate PCV20, polysaccharide CRM197 conjugate, adjuvant, PF|216|Pfizer, Inc|PFR|Active|Active|2021/08/18|
cvx_mvx|100-WAL|PREVNAR 7|pneumococcal conjugate PCV 7|100|Wyeth|WAL|Active|Inactive|2015/09/24|
cvx_mvx|100-WAL|PREVNAR 7|pneumococcal conjugate PCV 7|100|Wyeth|WAL|Active|Inactive|2015/09/24|
cvx_mvx|03-SKB|Priorix|MMR|03|GlaxoSmithKline|SKB|Active|Active|2022/06/15|
cvx_mvx|46-PROHIBIT|PROHIBIT|Hib (PRP-D)|46        ||          |Inactive|Inactive|2010/09/01|
cvx_mvx|94-MSD|PROQUAD|MMRV|94|Merck and Co., Inc.|MSD|Active|Active|2010/05/28|
cvx_mvx|130-PMC|Quadracel|DTaP-IPV|130|Sanofi Pasteur|PMC|Active|Active|2015/03/26|
cvx_mvx|176-BN|RABAVERT|Rabies - IM fibroblast culture|176|Bavarian Nordic A/S|BN|Active|Active|2024/07/25|
cvx_mvx|176-SKB|RABAVERT|Rabies - IM fibroblast culture|176|GlaxoSmithKline|SKB|Active|Inactive|2024/07/25|
cvx_mvx|176-NOV|RABAVERT|Rabies - IM fibroblast culture|176|Novartis Pharmaceutical Corporation|NOV|Inactive|Inactive|2016/10/19|
cvx_mvx|18-CHI|RabAvert|rabies, intramuscular injection|18|Chiron Corporation|CHI|Inactive|Inactive|2016/03/22|
cvx_mvx|43-MSD|RECOMBIVAX-ADULT|Hep B, adult|43|Merck and Co., Inc.|MSD|Active|Active|2010/05/28|
cvx_mvx|44-MSD|RECOMBIVAX-DIALYSIS|Hep B, high-dosage, dialysis or IC|44|Merck and Co., Inc.|MSD|Active|Active|2013/08/09|
cvx_mvx|08-MSD|RECOMBIVAX-PEDS|Hep B, adolescent or pediatric|08|Merck and Co., Inc.|MSD|Active|Active|2013/08/09|
cvx_mvx|119-SKB|ROTARIX|rotavirus, monovalent|119|GlaxoSmithKline|SKB|Active|Active|2010/05/28|
cvx_mvx|116-MSD|ROTATEQ|rotavirus, pentavalent|116|Merck and Co., Inc.|MSD|Active|Active|2010/05/28|
cvx_mvx|225-PMC|Sanofi COVID-19 |COVID-19, D614, recomb, preS dTM, AS03 adjuvant add, PF, 5mcg/0.5mL|225|Sanofi Pasteur|PMC|Active|Inactive|2025/09/09|
cvx_mvx|226-PMC|Sanofi COVID-19 |COVID-19, D614, recomb, preS dTM, AS03 adjuvant add, PF, 10mcg/0.5mL|226|Sanofi Pasteur|PMC|Active|Inactive|2025/09/09|
cvx_mvx|187-SKB|SHINGRIX|zoster recombinant|187|GlaxoSmithKline|SKB|Active|Active|2017/10/27|
cvx_mvx|510-SPH|Sinopharm (BIBP) COVID-19 Vaccine|COVID-19 IV Non-US Vaccine (BIBP, Sinopharm)|510|Sinopharm-Biotech|SPH|Active|Active|2021/07/13|
cvx_mvx|312-MOD|SPIKEVAX|COVID-19, mRNA, LNP-S, PF, 50 mcg/0.5 mL|312|Moderna US, Inc.|MOD|Active|Active|2023/09/06|
cvx_mvx|311-MOD|SPIKEVAX|COVID-19, mRNA, LNP-S, PF, 25 mcg/0.25 mL|311|Moderna US, Inc.|MOD|Active|Active|2023/09/06|
cvx_mvx|207-MOD|SPIKEVAX|COVID-19, mRNA, LNP-S, PF, 100 mcg/0.5mL dose or 50 mcg/0.25mL dose|207|Moderna US, Inc.|MOD|Active|Active|2023/09/06|
cvx_mvx|183-PMC|Stamaril|Yellow fever vaccine live - alt|183|Sanofi Pasteur|PMC|Active|Active|2017/03/02|
cvx_mvx|09-GRF|Td, adsorbed |Td (adult), 2 Lf tetanus toxoid, preservative free, adsorbed|09|Grifols|GRF|Active|Inactive|2019/05/21|
cvx_mvx|09-MBL|Td, adsorbed|Td (adult), 2 Lf tetanus toxoid, preservative free, adsorbed|09|Massachusetts Biologic Laboratories|MBL|Active|Inactive|2019/05/21|
cvx_mvx|09-MBL|TDVAX|Td (adult), 2 Lf tetanus toxoid, preservative free, adsorbed|09|Massachusetts Biologic Laboratories|MBL|Active|Active|2019/05/21|
cvx_mvx|113-PMC|Tenivac|Td (adult), 5 Lf tetanus toxoid, preservative free, adsorbed|113|Sanofi Pasteur|PMC|Active|Active|2013/08/09|
cvx_mvx|35-PMC|TETANUS TOXOID (GENERIC)|tetanus toxoid, adsorbed|35|Sanofi Pasteur|PMC|Active|Inactive|2010/05/28|
cvx_mvx|22-TETRAMUNE|TETRAMUNE|DTP-Hib|22        ||          |Inactive|Inactive|2010/09/01|
cvx_mvx|19-MSD|TICE BCG|BCG|19|Merck and Co., Inc.|MSD|Active|Active|2021/07/26|
cvx_mvx|223-PFR|TICOVAC|Tick-borne encephalitis, inactivated, PF, 0.25mL|223|Pfizer, Inc|PFR|Active|Active|2021/11/04|
cvx_mvx|224-PFR|TICOVAC|Tick-borne encephalitis, inactivated, PF, 0.5mL|224|Pfizer, Inc|PFR|Active|Active|2021/11/04|
cvx_mvx|50-PMC|TRIHIBIT|DTaP-Hib|50|Sanofi Pasteur|PMC|Active|Inactive|2017/03/21|
cvx_mvx|20-PMC|TRIPEDIA|DTaP|20|Sanofi Pasteur|PMC|Active|Inactive|2017/11/15|
cvx_mvx|162-PFR|Trumenba|meningococcal B, recombinant|162|Pfizer, Inc|PFR|Active|Active|2014/11/03|
cvx_mvx|104-SKB|TWINRIX|Hep A-Hep B|104|GlaxoSmithKline|SKB|Active|Active|2010/05/28|
cvx_mvx|101-PMC|TYPHIM VI|typhoid, ViCPs|101|Sanofi Pasteur|PMC|Active|Active|2010/05/28|
cvx_mvx|53-TYPHOID-AKD|TYPHOID-AKD|typhoid, parenteral, AKD (U.S. military)|53        ||          |Inactive|Inactive|2013/08/09|
cvx_mvx|52-MSD|VAQTA-ADULT|Hep A, adult|52|Merck and Co., Inc.|MSD|Active|Active|2010/05/28|
cvx_mvx|83-MSD|VAQTA-PEDS|Hep A, ped/adol, 2 dose|83|Merck and Co., Inc.|MSD|Active|Active|2013/08/09|
cvx_mvx|21-MSD|VARIVAX|varicella|21|Merck and Co., Inc.|MSD|Active|Active|2010/05/28|
cvx_mvx|174-PAX|VAXCHORA|cholera, live attenuated|174|Emergent Travel Health, Inc (Formerly PaxVax)|PAX|Active|Inactive|2024/06/12|
cvx_mvx|174-BN|Vaxchora|cholera, live attenuated|174|Bavarian Nordic A/S|BN|Active|Active|2024/06/12|
cvx_mvx|146-MSP|VAXELIS|DTaP,IPV,Hib,HepB|146|MSP Vaccine Company - (partnership Merck and Sanofi Pasteur)|MSP|Active|Active|2021/07/21|
cvx_mvx|215-MSD|VAXNEUVANCE|Pneumococcal conjugate PCV15, polysaccharide CRM197 conjugate, adjuvant, PF|215|Merck and Co., Inc.|MSD|Active|Active|2021/08/18|
cvx_mvx|329-BN|VIMKUNYA|Chikungunya, VLP, recombinant, 0.8 mL, PF|329|Bavarian Nordic A/S|BN|Active|Active|2025/03/18|
cvx_mvx|25-PAX|Vivotif|typhoid, oral|25|Emergent Travel Health, Inc (Formerly PaxVax)|PAX|Active|Inactive|2024/07/12|
cvx_mvx|25-CRU|VIVOTIF BERNA|typhoid, oral|25|Crucell|CRU|Inactive|Inactive|2016/05/02|
cvx_mvx|25-BN|Vivotif- BN|typhoid, oral|25|Bavarian Nordic A/S|BN|Active|Active|2024/07/12|
cvx_mvx|37-PMC|YF-VAX|yellow fever live|37|Sanofi Pasteur|PMC|Active|Active|2010/05/28|
cvx_mvx|121-MSD|ZOSTAVAX|zoster live|121|Merck and Co., Inc.|MSD|Active|Inactive|2024/12/06|
